 Current Liability to Current Assets, Liability-Assets Flag, Total expense/Assets, Cash/Current Liability, Fixed Assets Turnover Frequency, Fixed Assets to Assets, Net Value Growth Rate, Revenue per person, Total assets to GNP price, Quick Asset Turnover Rate, Tax rate (A), Cash/Total Assets,Bankrupt?
0.02750307,0,0.048998242,0.003306616,0.000366145,0.224759107,0.000444088,0.012232128,0.004530272,8820000000,0.226439923,0.060485093,0
0.016328072,0,0.02071677,0.014614141,0.000248131,0.184775156,0.000456715,0.014297255,0.002047318,0.000186954,0.087660694,0.129938114,0
0.035094492,0,0.026403838,0.001653776,0.002615969,0.032383788,0.00041317,0.054063423,0.00258328,0.000119779,0,0.039742647,0
0.003455775,0,0.008535882,0.178392629,0.000203498,0.101491292,0.000442117,0.007223536,0.003824936,0.000660574,0.205688835,0.520398912,0
0.038114657,0,0.015311581,0.001520996,0.000127848,0.345300445,0.000485712,0.048717007,0.004577549,0.000110633,0.5636198,0.033283255,0
0.014529923,0,0.017478895,0.001029715,0.000145248,0.346260237,0.000447582,0.010275693,0.002711342,0.000119129,0.125316328,0.007104162,0
0.035425863,0,0.017268844,0.001112815,0.000114231,0.364682411,0.000433857,0.007493794,0.002461663,0.000166535,0.057698148,0.017758254,0
0.04758167,0,0.024246558,0.00290324,0.001444911,0.048721627,0.000425198,0.087983784,0.009857046,0.000100093,0,0.073813026,0
0.018525096,0,0.012824668,0.009265295,0.000258722,0.223572422,0.000489705,0.018647827,0.002486333,0.000172594,0.192225934,0.125689026,0
0.023393468,0,0.015447799,0.009584148,0.001267134,0.079143427,0.000440145,0.075175888,0.001199079,0.00012274,0.287579715,0.165332997,0
0.016335198,0,0.043393064,0.005396941,0.000434986,0.15589361,0.000481794,0.014661516,0.001905414,0.000132949,0.182204677,0.066002511,0
0.040498671,0,0.019633603,0.00337793,0.000541652,0.080904862,0.00043765,0.021517853,0.003561008,0.000131623,0.215608867,0.051018435,0
0.027840442,0,0.02264226,0.007269708,0.000568886,0.096948143,0.000429315,0.029948739,0.00345334,0.000194482,0,0.139704146,0
0.049480532,0,0.0120246,0.005047079,0.000218628,0.114566906,0.000454569,0.006586079,0.003982519,0.000301391,0.014373924,0.108415736,0
0.01358046,0,0.015346147,0.010823646,0.000110449,0.270645084,0.000443215,0.011726863,0.003828722,0.000342707,0.041907076,0.094192116,0
0.022145436,0,0.013904867,0.000982915,0.000114231,0.310415145,0.000529582,0.003748366,0.002607645,0.00015555,0.23079259,0.007857891,0
0.020378234,0,0.012852447,0.004362603,8550000000,0.407659455,0.000465449,0.010842648,0.003135433,0.000124531,0,0.029984368,0
0.037177708,0,0.010522254,0.002199249,0.000122553,0.286778791,0.000466447,0.008618892,0.015498978,0.000156255,0,0.032602503,0
0.022224226,0,0.028197766,0.004924433,0.000387327,0.178681722,0.000453696,0.026024118,0.003410412,0.000187832,0.004453892,0.094412906,0
0.00911476,0,0.02024473,0.008389907,0.000200472,0.247029678,0.0004787,0.010692831,0.002065104,0.000211097,0.2255289,0.059053288,0
0.021147292,0,0.023266349,0.009894577,0.000397918,0.115951223,0.0004784,0.036499567,0.001999288,0.000163433,0.247697135,0.120783643,0
0.032705518,0,0.022736448,0.003396559,0.001678669,0.060265606,0.000450252,0.061624782,0.006358711,0.000128989,0.044842595,0.099057928,0
0.043397805,0,0.029031516,0.003173713,0.000687656,0.091841652,0.000474258,0.015909992,0.004137771,0.000167012,0.131389817,0.086960051,0
0.018264873,0,0.012982838,0.003824467,0.000534844,0.183899815,0.000517953,0.054107486,0.009046201,0.000131989,0.216216216,0.06177383,0
0.03106235,0,0.018011649,0.008299305,0.000869216,0.110509372,0.00043498,0.052239179,0.001865847,9380000000,0.007186962,0.138691572,0
0.039529658,0,0.014518622,0.006982024,0.000142978,0.402089079,0.000475431,0.011906056,0.026625978,0.000111338,0.037756858,0.107456317,0
0.024101399,0,0.021030517,0.004133652,0.000177777,0.344077213,0.000486536,0.014403008,0.004027357,0.000130386,0,0.060728448,0
0.030592514,0,0.016620521,0.006899712,0.000281417,0.307177625,0.000502706,0.013856616,0.009814864,0.000115228,0.119344063,0.118296524,0
0.041412648,0,0.038142642,0.002623484,0.003728021,0.034155492,0.000409302,0.091576458,0.002145489,7800000000,0,0.069949663,0
0.023130885,0,0.016669017,0.008454235,0.001831481,0.073442537,0.000476903,0.101396824,0.002747577,0.000123777,0.220163984,0.174133074,0
0.010955155,0,0.013254082,0.023244492,0.000170212,0.260022418,0.000468119,0.025336721,0.000977035,0.00019845,0,0.144411029,0
0.025787824,0,0.018303244,0.005485127,0.001588645,0.063869122,0.000494771,0.065998854,0.001107062,0.000142849,0.225731349,0.132764341,0
0.023285356,0,0.039200719,0.00310791,0.000478863,0.100797679,0.000403487,0.021791049,0.000510049,0.000301668,0,0.067344378,0
0.031958117,0,0.023104606,0.0056125,0.001568976,0.073701297,0.000473984,0.098758868,0.001733323,9530000000,0.240611398,0.165508653,0
0.024158522,0,0.017845184,0.006193995,8090000000,0.395331578,0.000438698,0.003363542,0.000261232,0.000149011,0.199311671,0.046185554,0
0.030517915,0,0.033683781,0.001283482,0.000145248,0.356564875,0.000416913,0.008181191,0.00071204,0.000211272,0,0.029753772,0
0.012261052,0,0.027500784,0.005998342,0.000128605,0.316772191,0.000433258,0.006004436,0.000694256,0.000212995,0,0.047327516,0
0.031162319,0,0.044562272,0.001057515,0.000510636,0.176018486,0.000467645,0.019047339,0.000846628,0.000121746,0.187772042,0.030749925,0
0.025463806,0,0.017787922,0.002897023,0.000355554,0.186734772,0.000487733,0.011042404,0.000934424,0.000171523,0.20305699,0.045983431,0
0.026354218,0,0.026537118,0.002354605,0.000593094,0.149260872,0.00044883,0.040427126,0.001166745,0.000110305,0.343455815,0.048416975,0
0.023999086,0,0.073382709,0.009414789,0.000363875,0.286656934,0.000460408,0.014896523,0.000404285,8740000000,0.201032493,0.143835039,0
0.02900755,0,0.021802507,0.003653977,0.006766116,0.009560053,0.000446958,0.020953836,0.000489166,0.000206263,0.252049803,0.070856354,0
0.017198772,0,0.03517981,0.007269029,0.000826096,0.13300755,0.000516755,0.042880014,0.000553101,0.000147812,0.226743598,0.114920436,0
0.014748724,0,0.023728339,0.023179862,0.000311677,0.247746821,0.000477827,0.006756459,0.000679598,0.000158618,0.210952526,0.250591207,0
0.02302495,0,0.042745169,0.0058143,0.000739855,0.092532692,0.000479523,0.014561638,0.000718943,0.00012422,0.292539731,0.098301941,0
0.032162541,0,0.064813893,0.001528838,0.000867703,0.150360722,0.000439422,0.029231967,0.000603252,7580000000,0,0.041592111,0
0.050865095,0,0.015214593,0.001889038,8930000000,0.637673914,0.000525814,0.004136128,0.001739851,0.000171775,0.017916793,0.041492989,0
0.011038843,0,0.066648698,0.017934776,0.001602262,0.061338794,0.00057984,0.014899461,0.000505913,9990000000,0.056281,0.210676563,0
0.039894821,0,0.032898662,0.001608505,0.000668744,0.124417851,0.000492525,0.016171438,0.001660687,0.000133578,0.107197085,0.045133487,0
0.020335142,0,0.023948301,0.018907889,0.001851906,0.060301557,0.00054418,0.074077229,0.002153983,0.000144076,0.206397409,0.354224911,0
0.032346223,0,0.023112994,0.004380998,0.00044709,0.17395958,0.000430338,0.022939647,0.001131291,0.000124114,0,0.070226232,0
0.040954193,0,0.016012276,0.008253849,0.008385778,0.01571739,0.000457638,0.13421559,0.003145966,0.000114642,0.18584877,0.337814775,0
0.030020918,0,0.056351373,0.005207973,0.000438769,0.220048463,0.000450327,0.025230968,0.0005651,0.000130973,0.380706549,0.128646062,0
0.019929042,0,0.028004119,0.013557713,0.000456925,0.178050761,0.000459161,0.010466636,0.000548426,0.000168059,0.160745015,0.209426437,0
0.019394575,0,0.033751897,0.00631351,0.003765089,0.034482816,0.000498539,0.07151565,0.001347855,0.00015304,0.283024598,0.141953014,0
0.031257531,0,0.041155001,0.003528547,0.000788271,0.115312815,0.000474832,0.035221715,0.000857209,8660000000,0.015689847,0.066738528,0
0.018808392,0,0.041798067,0.013030483,0.000267044,0.287603944,0.000561698,0.006368697,0.000805713,9960000000,0.095252556,0.176930351,0
0.02390536,0,0.047832058,0.007724877,0.000531061,0.194669932,0.000501883,0.042465814,0.001117673,0.000108464,0,0.144260598,0
0.024720538,0,0.033984316,0.00387672,0.000436499,0.156392517,0.000428991,0.024149935,0.00086254,0.000137099,0.199514121,0.059344788,0
0.013061282,0,0.019907156,0.003218529,0.000402457,0.293653383,0.000778502,0.027017023,0.001152983,0.000122611,0.057900597,0.031943095,0
0.02235971,0,0.026761979,0.015012853,0.000577964,0.138973407,0.000600303,0.010290381,0.001485236,0.000170573,0.188075716,0.27715502,0
0.02295951,0,0.02784699,0.010293767,0.000529548,0.173784203,0.000837419,0.017137905,0.001737359,0.000140011,0.210952526,0.175697901,0
0.023975573,0,0.035156269,0.009968143,0.000408509,0.354444749,0.000541735,0.007602485,0.0003985,0.000128758,0.153558052,0.182574766,0
0.020548656,0,0.048032852,0.0136582,0.00212122,0.056428838,0.000666207,0.017237783,0.000389647,0.000122612,0.138880453,0.219848148,0
0.038918462,0,0.01835608,0.00519825,0.000339667,0.168475803,0.000457663,0.026614573,0.001225326,0.000160165,0.225225225,0.107653448,0
0.027290671,0,0.04040179,0.011050469,0.003485942,0.040943817,0.000585405,0.012734456,0.000174785,7140000000,0.193845531,0.252715846,0
0.024545057,0,0.033192421,0.01160365,0.000661936,0.100639978,0.000469092,0.01647401,0.00062799,0.000158516,0.197995749,0.155659465,0
0.046220039,0,0.019125742,0.004122905,0.000853329,0.08574741,0.000520548,0.029405285,0.000758649,0.000163439,0.289502986,0.131414878,0
0.028879043,0,0.023020063,0.002945044,0.00037371,0.319722714,0.000529931,0.030718388,0.002006376,9950000000,0.268751898,0.046287071,0
0.027960582,0,0.043941671,0.004628609,0.000475081,0.160005206,0.000554886,0.015434102,0.000506997,0.00018148,0.184836522,0.10766981,0
0.033141684,0,0.014906533,0.001431861,0.000488698,0.231014923,0.000521172,0.046269994,0.001933554,8380000000,0.271889867,0.036479489,0
0.032336637,0,0.021677511,0.011036142,0.000146004,0.360559152,0.000512962,0.004374073,0.000711369,0.000153747,0.267132301,0.208053708,0
0.036050754,0,0.033778671,0.007040247,0.002155262,0.117540253,0.001021882,0.027648605,0.000410987,0.000126825,0.1969835,0.237642353,0
0.025025388,0,0.02908798,0.000610603,0.001524343,0.05268289,0.000733434,0.009996622,0.000599765,0.000179513,0.296285049,0.016030235,0
0.040061309,0,0.033346741,0.001183865,0.002291432,0.037769551,0.000425472,0.018703641,0.000557083,0.000157415,0,0.039744243,0
0.073162784,0,0.012667136,0.005900958,2720000000,0.860216396,0.00085314,0.006186566,0.000765747,0.000172162,0.129061646,0.082879773,0
0.024277133,0,0.044220645,0.009369865,0.001158955,0.079442731,0.000977638,0.015407664,0.000401515,0.000194934,0.201538617,0.227272746,0
0.025352129,0,0.01627337,0.008323244,0.000810966,0.056333077,0.001295856,0.027915926,0.001430688,0.000228097,0.242230995,0.133341541,0
0.031170194,0,0.021786786,0.000608792,0.001985807,0.177679454,0.000478351,0.141550754,0.000998142,6270000000,0.255390222,0.018260674,0
0.051471548,0,0.011690742,0.003160112,0.000753472,0.050960244,0.000507897,0.037272153,0.001773723,0.000162117,0.249620407,0.057575826,0
0.032854346,0,0.016495694,0.005036105,0.000142978,0.357747635,0.000447881,0.009315101,0.001766736,0.000149807,0,0.085371124,0
0.030107586,0,0.034088234,0.010921073,0.001260325,0.080498816,0.000860851,0.00774349,0.000713499,0.000266816,0,0.299450785,0
0.024153212,0,0.038066297,0.003144512,0.00044709,0.183446261,0.000444887,0.02198493,0.001431074,9890000000,0,0.041046059,0
0.052689484,0,0.03325884,0.001234515,0.00027007,0.187764726,0.00040768,0.016920523,0.002647035,7380000000,0,0.023526066,0
0.037979199,0,0.072003937,0.002403281,0.000513662,0.098478876,0.000367703,0.032721825,0.003251715,0.000160413,0,0.053263492,0
0.015804689,0,0.015754197,0.001825946,0.000147517,0.451353473,0.000497815,0.022742829,0.002253942,0.000122814,0.101326045,0.019640924,0
0.047962099,0,0.020058683,0.001788406,5220000000,0.657279822,0.000472436,0.0153401,0.002629313,7310000000,0.138576779,0.020398562,0
0.045507574,0,0.015021603,0.002486196,6880000000,0.577314983,0.000461681,0.010481324,0.004769583,9900000000,0.165705031,0.035221344,0
0.02436736,0,0.013896055,0.004745069,0.000223167,0.211901679,0.000450177,0.007611298,0.001678214,0.000147451,0.202955765,0.058421891,0
0.060585475,0,0.013417238,0.001536016,0.000189881,0.182238239,0.000533774,0.01106003,0.004355468,0.000154013,0.191821035,0.032518162,0
0.049735451,0,0.045671957,0.005070173,6050000000,0.380253886,0.000405334,0.012878398,0.000609988,0.000152557,0,0.052897311,0
0.034674567,0,0.015754215,0.004446586,0.00011877,0.54989527,0.000437825,0.007135408,0.001319912,0.000111542,0.285858893,0.082263043,0
0.045405194,0,0.03309475,0.002032543,0.00022241,0.243714325,0.00043241,0.0295081,0.003988787,0.000149054,0,0.052413335,0
0.022463735,0,0.024114304,0.007873504,0.000248131,0.224430347,0.000449553,0.011612297,0.000840708,0.000153427,0.225832574,0.104721883,0
0.024779814,0,0.021202945,0.011729843,0.000364632,0.176032312,0.000477427,0.007570172,0.000876468,0.000141624,0.171171171,0.178099191,0
0.023786724,0,0.00984838,0.015525004,0.000111962,0.347503926,0.00061253,0.009429667,0.005940314,0.000194548,0.01973884,0.16702283,0
0.028126619,0,0.01211062,0.006644546,0.000210306,0.245578307,0.000651309,0.02649707,0.003436476,0.000149355,0.156392347,0.11490389,0
0.060072984,0,0.020430567,0.001667899,0.000130118,0.489525319,0.000386643,0.007020842,0.002137811,0.000112286,0,0.047765074,0
0.022370917,0,0.009652879,0.006171652,0.000158865,0.389964946,0.000488582,0.025439537,0.002842102,0.0001408,0.242939569,0.079547447,0
0.022691966,0,0.013044867,0.003023908,0.000456168,0.15104673,0.000440095,0.048390935,0.001580906,0.0001132,0.373722037,0.033711852,0
0.029244942,0,0.032945419,0.003988246,0.000902502,0.064425626,0.000465823,0.016929336,0.002639768,0.00017683,0.028545399,0.077213843,0
0.028635617,0,0.01462191,0.002670934,0.000124822,0.252836457,0.000490778,0.011112906,0.001487395,0.000178644,0.023079259,0.03357168,0
0.024222308,0,0.101668313,0.005374669,0.000652101,0.104564195,0.000372369,0.012710956,0.000601591,6040000000,0,0.080805265,0
0.041746156,0,0.01463509,0.00400198,0.000161891,0.327699198,0.000511365,0.006195379,0.002418606,0.00016721,0.179066707,0.093762272,0
0.044333838,0,0.009368649,0.001587544,0.000649075,0.111008283,0.000468419,0.052641629,0.002734051,9260000000,0.042615649,0.02949139,0
0.02727503,0,0.032834928,0.002489147,0.000173994,0.33192532,0.000464426,0.004741272,0.002800617,0.000156999,0,0.040555435,0
0.042910371,0,0.03055461,0.001900329,0.000161134,0.263631388,0.000445261,0.009382665,0.001143196,0.000142978,0.155987448,0.035304676,0
0.036245392,0,0.013007526,0.010353936,6580000000,0.288105082,0.000442416,0.004617893,0.001414551,0.000215517,0.514728211,0.126413975,0
0.023540797,0,0.018531863,0.014962371,0.000443308,0.111896179,0.000449054,0.032339938,0.002115034,0.000166916,0.195060229,0.233147281,0
0.021815198,0,0.017039836,0.002081143,0.000814748,0.076903398,0.000437825,0.022622387,0.001010203,0.000174097,0.056989574,0.028317814,0
0.048471368,0,0.009694831,0.002079403,0.000234514,0.229341729,0.000482318,0.013824303,0.002756685,0.000113302,0.184330398,0.03763598,0
0.018430266,0,0.023804962,0.011023884,0.000717916,0.114073481,0.000582884,0.011494793,0.00731113,0.00015191,0.150318858,0.168554374,0
0.02723945,0,0.012882222,0.006231647,0.000314703,0.114268916,0.000493423,0.010228691,0.001235697,0.000309093,0.156594797,0.115522068,0
0.046990589,0,0.018137927,0.001018356,0.000236784,0.15379453,0.000450651,0.011779739,0.00321654,0.000137422,0.041704626,0.016387126,0
0.033869146,0,0.024797025,0.004041086,0.000250401,0.093237793,0.000489281,0.023444913,0.001582323,8500000000,0,0.033120421,0
0.017126581,0,0.025258511,0.003670018,0.000110449,0.397466789,0.00044012,0.006477388,0.002148054,0.000143,0.131491042,0.034458735,0
0.029530991,0,0.010974189,0.001398128,0.000146004,0.335653807,0.000451949,0.026732077,0.002477257,0.00014199,0.343455815,0.026200762,0
0.010252431,0,0.020134994,0.008342147,0.000635458,0.084422442,0.000494596,0.010783896,0.001545305,0.00023182,0.250430205,0.066076665,0
0.043192624,0,0.005194659,0.003660331,0.50323365,0.000406809,0.000483491,0.437612914,0.008815354,6770000000,0.079967608,0.123132812,0
0.028368317,0,0.013342312,0.001895042,0.000248888,0.230514668,0.000516955,0.009459043,0.00215716,9720000000,0.149913959,0.021151613,0
0.013434443,0,0.026403655,0.014766718,0.00038657,0.133323058,0.000469117,0.031006272,0.001028288,0.000241963,0.281101326,0.179294078,0
0.014457556,0,0.024477799,0.027690962,0.000277635,0.178490742,0.000476279,0.012943025,0.000672067,0.000148099,0.182812026,0.178697621,0
0.02299743,0,0.02595458,0.015935902,0.000482646,0.150418866,0.000491601,0.02367992,0.001327159,0.000146433,0.201943517,0.244462647,0
0.018142979,0,0.011317708,0.009018895,0.000441038,0.166211915,0.000519475,0.023433162,0.001551735,0.000148124,0.009413908,0.088592492,0
0.017801197,0,0.032612261,0.005911866,0.000301843,0.271444501,0.000503979,0.010748645,0.001027393,9130000000,0.131086142,0.068139257,0
0.044735328,0,0.01808692,0.005716867,0.000135413,0.563826271,0.000403238,0.007690613,0.000897518,0.000132353,0,0.133141332,0
0.029757692,0,0.017674499,0.007098473,0.000719429,0.075103495,0.000524841,0.023656419,0.001577454,0.000116458,0.22239093,0.097275361,0
0.028290906,0,0.019720178,0.002679431,0.000370684,0.257265588,0.000628875,0.029593291,0.004907569,0.000125143,0.024901306,0.055266926,0
0.015720596,0,0.062616645,0.009340229,0.000200472,0.26610024,0.000397324,0.006336384,0.000430994,0.000156361,0,0.102576112,0
0.020370904,0,0.032374628,0.005312999,0.000216358,0.273012688,0.000415266,0.030039804,0.001340914,0.000146179,0,0.067568188,0
0.006999611,0,0.025916813,0.046014728,0.000257966,0.177037595,0.000467994,0.008119501,0.000924449,0.000200637,0,0.263905794,0
0.0213897,0,0.024674855,0.006911825,0.001143825,0.06546592,0.000497491,0.0311179,0.000537702,0.000161343,0.209130479,0.141486445,0
0.037946879,0,0.022972865,0.001400048,0.000444064,0.221656711,0.000540287,0.01520497,0.003483938,0.000120678,0.24779836,0.046158901,0
0.032273968,0,0.019122446,0.002355888,0.000354797,0.301254731,0.000477802,0.009288662,0.001279962,6460000000,0.125113878,0.0405658,0
0.026338988,0,0.025203929,0.003931715,0.000335129,0.252338415,0.000540163,0.007643611,0.003033922,0.000144323,0.089685191,0.073118344,0
0.029155629,0,0.044484116,0.003843502,0.000602172,0.157031072,0.000466447,0.029837111,0.001166435,0.000116189,0.263285758,0.083861133,0
0.02885513,0,0.019873088,0.002698702,0.00017702,0.418648525,0.000567388,0.017193719,0.005438429,0.000104648,0.046867092,0.052219872,0
